S.No.,Lane,Type,Entry,Exit,Time
4095,1,2,22719.56,22730.84,11.28
4096,1,3,22745.24,22753.2,7.96
4097,1,3,22752.96,22760.84,7.88
4098,2,3,22754.72,22761.88,7.16
4099,1,3,22756.84,22763.56,6.72
4100,1,3,22774.52,22780.36,5.84
4101,1,3,22778.36,22784.92,6.56
4102,1,3,22778.36,22789.24,10.88
4103,1,3,22784.92,22794.92,10
4104,1,1,22789.4,22799.32,9.92
4105,2,1,22807.92,22815.72,7.8
4106,2,1,22810.2,22818.28,8.08
4107,2,1,22811.6,22819.4,7.8
4108,2,2,22815.72,22823.32,7.6
4109,2,1,22817.36,22825.88,8.52
4110,2,3,22819.4,22826.84,7.44
4111,2,1,22821.52,22828.96,7.44
4112,2,1,22823.32,22830.92,7.6
4113,2,3,22830.92,22838.88,7.96
4114,2,1,22833.2,22839.88,6.68
4115,2,1,22835.44,22842.2,6.76
4116,2,2,22839.88,22847.16,7.28
4117,2,2,22842.96,22850.6,7.64
4118,2,3,22845.44,22853.72,8.28
4119,2,3,22847.16,22854.8,7.64
4120,2,3,22849.48,22857.76,8.28
4121,2,1,22850.6,22859.68,9.08
4122,2,1,22857.76,22863.96,6.2
4123,2,3,22859.68,22865.96,6.28
4124,2,3,22860.52,22868.12,7.6
4125,1,3,22888.28,22897.16,8.88
4126,1,3,22898.32,22906.04,7.72
4127,1,1,22899.6,22907.6,8
4128,1,3,22958.36,22967,8.64
4129,1,3,22962.2,22968.84,6.64
4130,1,3,22967,22975.64,8.64
4131,2,3,22969.16,22979.48,10.32
4132,2,1,22988,22996.28,8.28
4133,2,1,23004.56,23015,10.44
4134,2,1,23006.36,23016.92,10.56
4135,2,1,23009.84,23019.8,9.96
4136,2,3,23012.12,23021.72,9.6
4137,2,2,23014.04,23024.6,10.56
4138,2,3,23016.44,23025.56,9.12
4139,2,3,23018.4,23025.8,7.4
4140,2,1,23021.16,23028.44,7.28
4141,2,1,23022.92,23030.36,7.44
4142,2,2,23025.56,23032.28,6.72
4143,2,2,23030.96,23038.52,7.56
4144,2,1,23036.4,23043.8,7.4
4145,2,3,23038.52,23046.68,8.16
4146,1,3,23063,23069.36,6.36
4147,1,3,23065.88,23072.36,6.48
4148,1,3,23068.76,23074.68,5.92
4149,1,6,23068.76,23079.06,10.3
4150,1,3,23069.72,23076.44,6.72
4151,1,2,23076.44,23084.32,7.88
4152,1,1,23080.28,23089.84,9.56
4153,1,6,23080.28,23094.58,14.3
4154,1,2,23082.2,23092.2,10
4155,1,4,23085.24,23095.12,9.88
4156,1,1,23084.12,23098.82,14.7
4157,1,4,23087.96,23102.26,14.3
4158,1,1,23087.96,23101.86,13.9
4159,1,3,23111,23120.4,9.4
4160,1,3,23114.24,23125.24,11
4161,1,3,23145.56,23154.2,8.64
4162,1,3,23147.48,23156.28,8.8
4163,2,3,23169.88,23174.48,4.6
4164,2,3,23171.44,23176.56,5.12
4165,2,3,23174.48,23182.04,7.56
4166,2,1,23175.48,23183,7.52
4167,1,3,23226,23232.04,6.04
4168,2,3,23239.92,23250.84,10.92
4169,2,3,23242.52,23251.96,9.44
4170,2,3,23245.24,23255,9.76
4171,1,3,23252.12,23264.36,12.24
4172,2,3,23255,23266.36,11.36
4173,1,3,23260.76,23266.8,6.04
4174,1,3,23282.84,23293.8,10.96
4175,1,2,23284.76,23296.28,11.52
4176,1,4,23286.56,23298.46,11.9
4177,1,2,23290.36,23303.96,13.6
4178,1,1,23298.2,23309,10.8
4179,1,2,23306.84,23316.84,10
4180,1,1,23325.08,23332.04,6.96
4181,1,2,23327,23331.4,4.4
4182,1,1,23327,23335.64,8.64
4183,1,3,23333.72,23341.4,7.68
4184,1,3,23335.4,23342.08,6.68
4185,2,3,23335.4,23344.8,9.4
4186,1,1,23338.88,23349.12,10.24
4187,1,2,23347.48,23355.2,7.72
4188,1,1,23355.2,23361.76,6.56
4189,2,1,23377.48,23383.12,5.64
4190,2,1,23380.76,23386.52,5.76
4191,2,2,23385.2,23391.72,6.52
4192,2,3,23387.68,23394.2,6.52
4193,2,6,23418.2,23427.8,9.6
4194,2,3,23420.12,23430.08,9.96
4195,2,1,23421.8,23432.6,10.8
4196,2,3,23423.48,23430.08,6.6
4197,2,1,23424.68,23431.64,6.96
4198,2,2,23425.92,23433.56,7.64
4199,2,3,23428.24,23434.52,6.28
4200,2,3,23428.72,23434.96,6.24
4201,2,2,23430.68,23437.24,6.56
4202,2,2,23439.12,23444.4,5.28
4203,2,4,23446.16,23452.76,6.6
4204,2,2,23449.44,23454.68,5.24
4205,2,3,23455.52,23461.4,5.88
4206,2,3,23456.04,23462.36,6.32
4207,1,1,23456.24,23465.52,9.28
4208,1,1,23466.64,23474.72,8.08
4209,1,2,23471.96,23480.64,8.68
4210,1,2,23525.48,23531.24,5.76
4211,1,1,23525.48,23532.68,7.2
4212,1,1,23525.48,23534.48,9
4213,1,3,23559.72,23566.64,6.92
4214,1,1,23561.24,23567.88,6.64
4215,1,3,23564.28,23569.84,5.56
4216,1,2,23578.36,23583.24,4.88
4217,1,1,23579.48,23584.6,5.12
4218,1,2,23585.92,23591.6,5.68
4219,1,1,23587.96,23592.8,4.84
4220,1,1,23600.6,23607.56,6.96
4221,1,3,23615.92,23622,6.08
4222,1,1,23624.6,23629.4,4.8
4223,1,3,23624.6,23633.08,8.48
4224,1,3,23629.4,23633.56,4.16
4225,1,2,23633.56,23639,5.44
4226,1,3,23637.08,23641.84,4.76
4227,1,3,23638.04,23645.69,7.65
4228,1,3,23639,23644.08,5.08
4229,1,1,23643.8,23649.84,6.04
4230,1,3,23647.64,23651.64,4
4231,1,5,23649.84,23664.52,14.68
4232,1,2,23655.32,23662.04,6.72
4233,1,1,23675.48,23679.68,4.2
4234,1,1,23675.48,23681.68,6.2
4235,1,2,23679.68,23685.76,6.08
4236,1,3,23685.76,23691.16,5.4
4237,1,2,23696.6,23701.68,5.08
4238,1,3,23721.04,23728.16,7.12
4239,1,3,23723.48,23728.28,4.8
4240,1,1,23723.48,23730.08,6.6
4241,1,2,23728.16,23739.6,11.44
4242,1,3,23735.04,23739.6,4.56
4243,1,1,23738.84,23743.4,4.56
4244,1,2,23743.6,23747.96,4.36
4245,1,1,23743.6,23750.48,6.88
4246,1,1,23747.48,23753.48,6
4247,1,1,23749.96,23755.76,5.8
4248,1,3,23754.56,23760.92,6.36
4249,1,2,23766.2,23773.32,7.12
4250,1,2,23768.32,23774.56,6.24
4251,1,3,23774.56,23782.48,7.92
4252,1,3,23781.84,23786.72,4.88
4253,1,2,23786,23791.96,5.96
4254,1,3,23796.44,23801.2,4.76
4255,1,6,23808.92,23818.92,10
4256,1,1,23811.08,23817.6,6.52
4257,1,1,23812.44,23818.92,6.48
4258,1,3,23817.6,23823.24,5.64
4259,1,1,23820.12,23824.76,4.64
4260,1,1,23846.2,23850.6,4.4
4261,1,6,23853.88,23862.24,8.36
4262,1,1,23854.76,23860.2,5.44
4263,1,2,23856.92,23864.72,7.8
4264,1,2,23864.28,23869.08,4.8
4265,1,3,23872.28,23877.52,5.24
4266,1,3,23877.08,23883.32,6.24
4267,1,4,23877.52,23886.28,8.76
4268,1,3,23885.76,23890.92,5.16
4269,1,2,23887.28,23892.24,4.96
4270,1,6,23897.28,23905.04,7.76
4271,2,3,23898.12,23906.84,8.72
4272,1,1,23899.16,23906.16,7
4273,1,1,23901.84,23907.4,5.56
4274,2,1,23906.84,23911.92,5.08
4275,1,1,23906.84,23913.88,7.04
4276,1,1,23911.92,23919.28,7.36
4277,1,3,23914.52,23921.24,6.72
4278,1,3,23915.92,23924.44,8.52
4279,2,1,23918.2,23922.2,4
4280,2,3,23924.44,23930.84,6.4
4281,2,1,23938.52,23944.04,5.52
4282,2,3,23940.8,23946.56,5.76
4283,2,1,23942.12,23947.64,5.52
4284,2,3,23946.56,23953.2,6.64
4285,2,3,23947.64,23954.24,6.6
4286,2,2,23949.36,23954.84,5.48
4287,2,3,23951.2,23957.16,5.96
4288,2,3,23952.6,23958.56,5.96
4289,2,3,23953.2,23958.96,5.76
4290,2,3,23954.84,23960.2,5.36
4291,1,1,23956.64,23965.04,8.4
4292,1,1,23971.84,23981.88,10.04
4293,1,1,23981.88,23994.44,12.56
4294,1,2,23985.56,23991.8,6.24
4295,1,1,23985.56,23995.68,10.12
4296,1,1,24022.04,24034.54,12.5
4297,2,5,24092.44,24104.6,12.16
4298,2,3,24096.2,24107.92,11.72
4299,2,5,24101.64,24111.24,9.6
4300,2,3,24104.48,24115.16,10.68
4301,2,3,24105.56,24115.16,9.6
4302,2,3,24106.72,24116.12,9.4
4303,2,3,24107.92,24117.08,9.16
4304,2,3,24108.76,24117.08,8.32
4305,2,3,24109.52,24118.04,8.52
4306,2,3,24111.24,24119,7.76
4307,2,3,24112.72,24123.8,11.08
4308,2,2,24114.2,24123.16,8.96
4309,2,3,24117.64,24124.96,7.32
4310,2,1,24119,24127.64,8.64
4311,2,3,24121.8,24130.16,8.36
4312,2,3,24123.16,24132.44,9.28
4313,2,2,24124.96,24134.36,9.4
4314,2,3,24126.4,24136.28,9.88
4315,2,3,24127.64,24137.24,9.6
4316,2,3,24128,24137.72,9.72
4317,2,3,24130.16,24139.16,9
4318,2,1,24132.76,24140.48,7.72
4319,1,3,24130.84,24139.16,8.32
4320,2,2,24135.12,24143,7.88
4321,2,1,24137.72,24150.02,12.3
4322,2,3,24140.48,24151.52,11.04
4323,2,2,24141.76,24155.48,13.72
4324,2,2,24144.08,24158.36,14.28
4325,2,3,24146.52,24160.19,13.67
4326,2,3,24151.52,24165.08,13.56
4327,2,1,24159.2,24167.28,8.08
4328,2,2,24162.2,24169.88,7.68
4329,2,2,24166.12,24173.72,7.6
4330,2,6,24178.32,24188.92,10.6
4331,2,3,24181.2,24192.76,11.56
4332,2,6,24186.12,24197.72,11.6
4333,2,3,24188.92,24197.72,8.8
4334,2,3,24188.92,24199.64,10.72
4335,2,3,24190.28,24199.64,9.36
4336,2,3,24191.56,24200.6,9.04
4337,2,3,24192.76,24200.6,7.84
4338,2,3,24192.76,24201.56,8.8
4339,2,3,24195.2,24203.72,8.52
4340,2,2,24197.72,24205.4,7.68
4341,2,1,24200.08,24207.8,7.72
4342,2,1,24203.72,24211.16,7.44
4343,2,3,24205.64,24214.84,9.2
4344,2,1,24207.8,24215.16,7.36
4345,2,1,24215.16,24222.68,7.52
4346,2,3,24218.48,24226.52,8.04
4347,1,3,24215.96,24225.6,9.64
4348,1,3,24218.64,24227.48,8.84
4349,2,1,24237.28,24248.52,11.24
4350,2,2,24244.68,24253.12,8.44
4351,2,2,24248.52,24256.28,7.76
4352,2,3,24250.52,24259.44,8.92
4353,2,2,24253.12,24259.44,6.32
4354,2,3,24254.2,24261.24,7.04
4355,2,2,24257.56,24265.88,8.32
4356,2,2,24259.44,24267.96,8.52
4357,2,1,24261.24,24271.8,10.56
4358,2,1,24264.16,24273.56,9.4
4359,2,3,24266.36,24275.76,9.4
4360,2,1,24267.96,24275.96,8
4361,2,3,24268.92,24278.36,9.44
4362,2,1,24271.8,24281.24,9.44
4363,2,1,24273.56,24281.24,7.68
4364,2,1,24275.96,24284.12,8.16
4365,2,1,24279.52,24287,7.48
4366,2,2,24288.72,24296.76,8.04
4367,2,1,24291.76,24299.32,7.56
4368,2,3,24295.2,24304.28,9.08
4369,2,3,24296.76,24305.24,8.48
4370,2,2,24299.32,24308.12,8.8
4371,2,3,24302,24310.92,8.92
4372,2,2,24305.72,24312.28,6.56
4373,2,3,24308.92,24315.8,6.88
4374,2,3,24311.36,24319.28,7.92
4375,2,3,24312.28,24320.6,8.32
4376,2,1,24314.16,24322.36,8.2
4377,2,3,24315.8,24324.44,8.64
4378,2,3,24317.96,24326.36,8.4
4379,2,2,24322.36,24329.24,6.88
4380,2,4,24324.88,24332.84,7.96
4381,2,4,24337.12,24347.24,10.12
4382,2,2,24340.4,24349.4,9
4383,2,3,24342.52,24352.28,9.76
4384,2,1,24345.08,24353.04,7.96
4385,2,2,24347.24,24356.12,8.88
4386,2,2,24350.08,24357.56,7.48
4387,2,1,24353.04,24360.64,7.6
4388,2,2,24357.56,24363.8,6.24
4389,2,2,24360.64,24365.8,5.16
4390,2,2,24363.8,24370.04,6.24
4391,2,2,24365.8,24372.56,6.76
4392,2,3,24370.04,24377.28,7.24
4393,2,1,24372.56,24379.96,7.4
4394,2,1,24379.96,24387.8,7.84
4395,2,3,24381.72,24388.76,7.04
4396,2,3,24384.16,24391.64,7.48
4397,2,3,24386.04,24393.64,7.6
4398,2,3,24416.92,24423.8,6.88
4399,2,3,24419.12,24425.48,6.36
4400,1,3,24448.32,24453.56,5.24
4401,1,1,24453.72,24462.16,8.44
4402,1,2,24453.72,24464.92,11.2
4403,1,1,24459.68,24473.08,13.4
4404,1,1,24462.16,24476.36,14.2
4405,1,2,24465.56,24478.76,13.2
4406,1,1,24468.44,24482.74,14.3
4407,1,1,24470.36,24477.66,7.3
4408,1,2,24478.04,24483.04,5
4409,1,1,24481.48,24489.88,8.4
4410,1,4,24481.48,24487.78,6.3
4411,1,2,24484.76,24489.96,5.2
4412,1,4,24488.6,24495.4,6.8
4413,1,2,24488.6,24495.9,7.3
4414,1,3,24495.32,24501.4,6.08
4415,1,3,24505.88,24514.18,8.3
4416,1,1,24515.48,24523.38,7.9
4417,1,4,24515.48,24522.38,6.9
4418,1,3,24525.08,24533.68,8.6
4419,1,1,24557.44,24565.24,7.8
4420,1,3,24570.2,24578.08,7.88
4421,1,3,24578.08,24586.12,8.04
4422,2,3,24583.72,24588.08,4.36
4423,1,3,24586.04,24593.2,7.16
4424,2,3,24587.44,24592.28,4.84
4425,2,3,24587.84,24593.24,5.4
4426,2,3,24589.12,24593.56,4.44
4427,1,3,24589.12,24597.48,8.36
4428,2,3,24591.08,24595.16,4.08
4429,1,1,24591.6,24600.32,8.72
4430,1,6,24593.24,24602.36,9.12
4431,2,3,24596.68,24602.16,5.48
4432,1,6,24599.08,24609.56,10.48
4433,1,1,24602.16,24610.06,7.9
4434,1,1,24603.16,24611.66,8.5
4435,2,3,24604.04,24609.56,5.52
4436,2,3,24605.4,24610.96,5.56
4437,1,4,24605.4,24616.6,11.2
4438,2,3,24608.56,24613.84,5.28
4439,2,3,24622.48,24628.56,6.08
4440,1,6,24622.48,24636.58,14.1
4441,2,3,24623.92,24630.68,6.76
4442,1,1,24624.56,24630.46,5.9
4443,1,3,24630.68,24636.32,5.64
4444,1,1,24633.56,24641.2,7.64
4445,1,3,24637.2,24643.16,5.96
4446,1,3,24649.2,24655.28,6.08
4447,1,2,24649.2,24663.6,14.4
4448,1,4,24659.48,24667.24,7.76
4449,1,2,24663.6,24670.08,6.48
4450,1,2,24663.6,24671.2,7.6
4451,1,3,24670.08,24676.32,6.24
4452,1,1,24694.04,24702.24,8.2
4453,1,1,24705.56,24711,5.44
4454,2,3,24718.24,24723.8,5.56
4455,1,3,24767,24773.28,6.28
4456,1,4,24767,24776.5,9.5
4457,2,3,24781.24,24787.16,5.92
4458,1,1,24783.44,24788.12,4.68
4459,2,3,24784.36,24795.28,10.92
4460,2,3,24786.4,24791.68,5.28
4461,2,3,24787.8,24793.32,5.52
4462,2,3,24790.96,24796.72,5.76
4463,2,3,24791.68,24797.72,6.04
4464,2,3,24793.32,24798.84,5.52
4465,2,3,24798.84,24805.04,6.2
4466,2,3,24805.04,24810.48,5.44
4467,2,3,24806.32,24813.08,6.76
4468,2,3,24806.84,24813.08,6.24
4469,2,3,24807.16,24814.04,6.88
4470,1,3,24810.48,24817.68,7.2
4471,2,3,24810.48,24816.92,6.44
4472,1,1,24815,24821.96,6.96
4473,1,1,24819.36,24825.92,6.56
4474,2,1,24827.76,24832.8,5.04
4475,2,3,24832.8,24838.56,5.76
4476,1,3,24839.96,24846.68,6.72
4477,1,3,24840.92,24847.64,6.72
4478,1,4,24856.88,24864.56,7.68
4479,1,1,24858.76,24866.84,8.08
4480,2,2,24861.44,24866.84,5.4
4481,2,1,24863.36,24868.76,5.4
4482,1,6,24863.36,24871.84,8.48
4483,2,2,24867.44,24872.6,5.16
4484,1,3,24870.96,24882,11.04
4485,1,3,24872.6,24884.52,11.92
4486,2,6,24877.4,24889,11.6
4487,1,3,24877.4,24885.64,8.24
4488,2,1,24879.76,24887,7.24
4489,2,6,24907.16,24920.61,13.45
4490,2,1,24910.04,24920.04,10
4491,2,1,24911.96,24922,10.04
4492,2,1,24913.72,24927.95,14.23
4493,2,1,24915.8,24923.48,7.68
4494,2,3,24917.52,24929.24,11.72
4495,2,2,24919.48,24929.24,9.76
4496,2,3,24921.4,24930.88,9.48
4497,2,1,24922.28,24933.08,10.8
4498,2,1,24923.6,24935,11.4
4499,2,2,24927.32,24935,7.68
4500,2,1,24930.88,24938.84,7.96
4501,2,1,24933.52,24941.24,7.72
4502,2,2,24935.96,24943.64,7.68
4503,2,1,24939.56,24947.28,7.72
4504,2,1,24941.24,24949.4,8.16
4505,2,2,24944.12,24951.32,7.2
4506,2,1,24945.64,24953.24,7.6
4507,2,1,24947.28,24955.16,7.88
4508,2,2,24950,24958.04,8.04
4509,2,1,24953.8,24959,5.2
4510,1,3,24957.08,24964.2,7.12
4511,1,4,24979.16,24988.16,9
4512,1,3,24979.16,24986.12,6.96
4513,2,6,24985.16,24999.81,14.65
4514,1,1,24985.16,24994.92,9.76
4515,2,2,24990.4,24998.36,7.96
4516,2,1,24993.6,25001.24,7.64
4517,2,6,25019.48,25025.44,5.96
4518,2,1,25022.68,25028.84,6.16
4519,2,1,25025.44,25032.48,7.04
4520,2,2,25026.2,25031,4.8
4521,2,1,25028.84,25033.88,5.04
4522,2,7,25043.4,25053.08,9.68
4523,2,4,25045.76,25051.16,5.4
4524,2,3,25046.68,25053.08,6.4
4525,2,2,25048.88,25056.76,7.88
4526,2,3,25051.6,25059.12,7.52
4527,2,2,25054.28,25060.76,6.48
4528,2,1,25056.76,25063.64,6.88
4529,1,1,25059.12,25067.92,8.8
4530,2,1,25059.12,25065.56,6.44
4531,2,1,25062.56,25069.24,6.68
4532,2,2,25065.88,25072.12,6.24
4533,2,1,25067.48,25074.2,6.72
4534,2,4,25069.24,25075.16,5.92
4535,2,2,25072.12,25077,4.88
4536,2,3,25077,25083.24,6.24
4537,1,6,25077,25089.88,12.88
4538,2,2,25079.08,25085.24,6.16
4539,1,1,25080.4,25092.72,12.32
4540,2,1,25082.52,25089.12,6.6
4541,2,6,25092.08,25101.08,9
4542,2,2,25094.4,25101.8,7.4
4543,2,2,25097.24,25103.96,6.72
4544,2,2,25099.24,25106.84,7.6
4545,2,1,25101.8,25109.6,7.8
4546,2,3,25102.92,25110.68,7.76
4547,2,3,25103.68,25110.68,7
4548,2,3,25109.6,25115.48,5.88
4549,2,1,25112.44,25119.04,6.6
4550,2,1,25115.04,25122.2,7.16
4551,2,1,25117.96,25125.08,7.12
4552,2,1,25119.04,25126.04,7
4553,2,3,25124.6,25131.6,7
4554,2,7,25144.12,25155,10.88
4555,2,5,25150.04,25159.64,9.6
4556,2,1,25152.88,25161.96,9.08
4557,2,3,25155,25165.4,10.4
4558,2,2,25156.48,25165.4,8.92
4559,2,2,25160.36,25169.04,8.68
4560,2,2,25161.96,25169.48,7.52
4561,2,5,25169.48,25175.96,6.48
4562,2,2,25171.8,25180.92,9.12
4563,2,3,25173.92,25182.68,8.76
4564,2,1,25174.88,25184.12,9.24
4565,2,3,25175.96,25186.52,10.56
4566,2,3,25176.64,25186.52,9.88
4567,2,3,25178.68,25189.64,10.96
4568,2,1,25181.08,25190.92,9.84
4569,2,2,25184.12,25192.6,8.48
4570,2,1,25186.16,25195.16,9
4571,2,2,25189.64,25199,9.36
4572,2,1,25194.04,25202.84,8.8
4573,2,3,25195.16,25203.8,8.64
4574,2,1,25196.56,25206.68,10.12
4575,2,3,25200.4,25210.52,10.12
4576,2,3,25201.36,25208.6,7.24
4577,2,3,25207.16,25214.36,7.2
4578,1,1,25227.8,25237.6,9.8
4579,1,1,25231.44,25239.64,8.2
4580,1,4,25224.92,25238.32,13.4
4581,1,1,25234.52,25241.48,6.96
4582,1,3,25248.92,25257.36,8.44
4583,1,3,25274.36,25278.96,4.6
4584,1,6,25277.72,25285.8,8.08
4585,1,4,25281.56,25288.68,7.12
4586,1,1,25288.28,25294.88,6.6
4587,1,1,25290.2,25294.64,4.44
4588,1,1,25296.84,25301.72,4.88
4589,2,3,25346.32,25352.04,5.72
4590,2,3,25346.84,25352.6,5.76
4591,2,3,25348.84,25353.88,5.04
4592,1,3,25348.84,25353.88,5.04
4593,2,3,25349.4,25354.84,5.44
4594,1,4,25351.44,25357.64,6.2
4595,2,3,25352.04,25357.4,5.36
4596,1,3,25353.4,25358.76,5.36
4597,2,3,25353.88,25359.32,5.44
4598,1,2,25359.32,25366.12,6.8
4599,2,3,25359.32,25364.96,5.64
4600,2,3,25360,25366.12,6.12
4601,2,2,25361.72,25367.48,5.76
4602,1,1,25361.72,25369.64,7.92
4603,1,1,25364.96,25371.44,6.48
4604,1,2,25366.12,25372.68,6.56
4605,1,3,25368.92,25375.12,6.2
4606,1,3,25368.92,25375.84,6.92
4607,1,1,25369.32,25376.92,7.6
4608,1,4,25376.24,25382.36,6.12
4609,2,4,25376.24,25382.36,6.12
4610,2,1,25377.8,25387.24,9.44
4611,2,3,25378.76,25387.24,8.48
4612,2,3,25380.56,25388.6,8.04
4613,1,3,25380.72,25387.24,6.52
4614,1,1,25381.48,25388.92,7.44
4615,2,1,25382.72,25391.32,8.6
4616,2,1,25382.36,25390.48,8.12
4617,2,3,25384.96,25391.96,7
4618,2,3,25385.28,25392.92,7.64
4619,2,3,25387.08,25395.32,8.24
4620,2,1,25388.6,25395.32,6.72
4621,2,3,25390.48,25395.32,4.84
4622,2,2,25395.32,25400.96,5.64
4623,2,1,25398,25403,5
4624,2,3,25399.08,25405.4,6.32
4625,1,2,25396.48,25401.56,5.08
4626,1,1,25398,25403.48,5.48
4627,1,3,25399,25406.36,7.36
4628,1,1,25402.12,25409.24,7.12
4629,1,3,25403.92,25412.12,8.2
4630,1,2,25405.44,25414.04,8.6
4631,1,1,25412.44,25419.8,7.36
4632,1,1,25423.52,25430.48,6.96
4633,2,1,25423.48,25430.36,6.88
4634,2,1,25426.52,25433.24,6.72
4635,2,1,25428.16,25435.16,7
4636,2,1,25430.52,25437.08,6.56
4637,2,3,25433.76,25439.96,6.2
4638,2,1,25434.44,25443.8,9.36
4639,2,3,25443.8,25448.08,4.28
4640,1,3,25435.16,25444.28,9.12
4641,2,3,25443.4,25449.56,6.16
4642,2,3,25445.12,25452.44,7.32
4643,2,2,25449.04,25456.28,7.24
4644,1,2,25468.76,25475.28,6.52
4645,1,7,25466.84,25479.74,12.9
4646,1,2,25471.6,25478.44,6.84
4647,1,1,25473.56,25480.8,7.24
4648,1,4,25476.44,25484.76,8.32
4649,1,3,25472.6,25480.68,8.08
4650,1,3,25476.44,25482.44,6
4651,1,1,25478.36,25486.52,8.16
4652,1,3,25478.36,25487.68,9.32
4653,1,1,25479.32,25489,9.68
4654,1,2,25479.96,25490.64,10.68
4655,1,1,25481.24,25491.88,10.64
4656,1,3,25487,25500.92,13.92
4657,1,3,25499.48,25508.04,8.56
4658,1,4,25503.32,25511,7.68
4659,1,3,25513.04,25521.56,8.52
4660,1,2,25514.84,25520.6,5.76
4661,1,3,25513.08,25517.84,4.76
4662,1,3,25514,25521.04,7.04
4663,1,3,25515.68,25521.44,5.76
4664,1,2,25518.36,25523.36,5
4665,1,3,25519.64,25526.72,7.08
4666,1,2,25525.56,25529.96,4.4
4667,1,2,25526.16,25532.12,5.96
4668,1,2,25528.92,25535.32,6.4
4669,1,1,25530.16,25534.92,4.76
4670,1,1,25537.76,25545,7.24
4671,2,6,25539.8,25551.08,11.28
4672,1,5,25567.64,25581.09,13.45
4673,2,4,25563.04,25572.44,9.4
4674,1,3,25568.48,25573.84,5.36
4675,2,3,25577.36,25583.12,5.76
4676,1,4,25578.84,25585.04,6.2
4677,1,3,25576.44,25586.8,10.36
4678,1,1,25583.24,25591.76,8.52
4679,1,1,25597.56,25605.36,7.8
4680,1,2,25597.36,25601.76,4.4
4681,2,3,25603.12,25608.76,5.64
4682,2,3,25604.32,25609.92,5.6
4683,2,3,25605.64,25611.8,6.16
4684,1,7,25633,25642.68,9.68
4685,1,2,25643.64,25649.16,5.52
4686,1,3,25644.32,25650.52,6.2
4687,1,3,25645.64,25651.28,5.64
4688,1,6,25664.6,25675.08,10.48
4689,2,3,25674.2,25678.48,4.28
4690,1,2,25678.6,25685.2,6.6
4691,1,1,25681.44,25687.4,5.96
4692,2,3,25687.36,25692.48,5.12
4693,2,1,25694.04,25698.36,4.32
4694,1,1,25693.92,25701.56,7.64
4695,1,3,25697.16,25704.04,6.88
4696,1,2,25706.16,25715.48,9.32
4697,1,1,25709.84,25715.36,5.52
4698,1,4,25748.12,25754.84,6.72
4699,2,3,25753.84,25761.84,8
4700,2,6,25755.8,25763.48,7.68
4701,1,3,25762.48,25768.48,6
4702,1,3,25760.6,25766.16,5.56
4703,1,2,25774.72,25784.64,9.92
4704,2,2,25774.76,25779.04,4.28
4705,2,1,25788.84,25793.68,4.84
4706,1,1,25797.08,25807.08,10
4707,1,1,25799.04,25805.76,6.72
4708,1,2,25807.88,25814.4,6.52
4709,1,4,25810.24,25816.32,6.08
4710,1,1,25810.84,25817.88,7.04
4711,1,3,25817.16,25821.92,4.76
4712,2,1,25824.12,25828.76,4.64
4713,1,3,25824.76,25832.92,8.16
4714,2,2,25830.84,25836.36,5.52
4715,1,2,25834.6,25838.68,4.08
4716,1,6,25852.28,25864.08,11.8
4717,1,3,25853.04,25860.04,7
4718,1,2,25854.08,25857.6,3.52
4719,1,3,25854.52,25861.44,6.92
4720,1,2,25855.52,25861.44,5.92
4721,1,2,25867.56,25872.36,4.8
4722,1,3,25869.8,25874.2,4.4
4723,1,2,25869.04,25872.4,3.36
4724,1,3,25866.2,25874.24,8.04
4725,1,2,25867.12,25872.36,5.24
4726,1,1,25869.04,25874.68,5.64
4727,1,3,25871.44,25876.04,4.6
4728,1,6,25884.44,25896.24,11.8
4729,1,3,25909.32,25915.8,6.48
4730,1,3,25909.72,25915.24,5.52
4731,1,3,25912.2,25917.88,5.68
4732,1,3,25914.08,25919.76,5.68
4733,1,1,25918.8,25927.84,9.04
4734,2,4,25922.72,25928.4,5.68
4735,1,1,25922.6,25929.68,7.08
4736,1,1,25943.6,25951.12,7.52
4737,1,1,25945.12,25949.52,4.4
4738,1,3,25944.8,25950.72,5.92
4739,1,1,25948.84,25953.56,4.72
4740,1,1,25951.52,25957.4,5.88
4741,1,3,25959.32,25965.92,6.6
4742,1,3,25960.28,25966.36,6.08
4743,1,1,25963.48,25970.92,7.44
4744,1,3,25972.08,25979.24,7.16
